seed,arm,qid,parent,logit_A,logit_B,logit_AB,correct_A,correct_B,correct_AB,J
23,relfeat,113,444,-1.28853,1.818593,-5.424489,0,1,1,0
23,relfeat,114,444,-1.28853,1.818582,-6.981015,0,1,1,0
23,relfeat,115,444,1.616998,1.818593,-2.401058,1,1,1,1
23,relfeat,116,444,1.616998,1.818582,-2.262506,1,1,1,1
23,relfeat,117,444,1.818593,1.818582,-2.35838,1,1,1,1
23,relfeat,118,370,8.768164,6.086341,2.797623,1,1,0,0
23,relfeat,119,370,5.727502,6.086341,0.761937,1,1,0,0
23,relfeat,120,53,8.529701,17.920902,16.776575,0,0,1,0
23,relfeat,121,37,-12.652517,-10.694673,-3.346444,1,1,0,0
23,relfeat,122,183,10.283464,11.927767,15.33329,0,0,1,0
23,relfeat,123,183,10.283464,11.927741,15.071205,0,0,1,0
23,relfeat,124,126,-4.190292,3.737152,-4.749936,0,1,1,0
23,relfeat,125,126,-4.190292,3.737128,-4.918943,0,1,1,0
23,relfeat,126,126,3.737152,3.737128,1.869366,1,1,0,0
23,relfeat,127,90,12.480081,20.714699,5.596366,1,1,0,0
23,relfeat,128,90,12.480081,16.689621,-2.297318,1,1,1,1
23,relfeat,129,90,12.480081,12.38984,-5.990164,1,1,1,1
23,relfeat,130,90,12.480081,20.847975,2.850003,1,1,0,0
23,relfeat,131,90,12.480081,20.847965,4.104254,1,1,0,0
23,relfeat,132,90,16.689621,12.38984,0.418288,1,1,0,0
23,relfeat,133,90,16.689621,20.847975,10.326727,1,1,0,0
23,relfeat,134,90,16.689621,20.847965,9.505054,1,1,0,0
23,relfeat,135,90,12.38984,20.847975,2.686137,1,1,0,0
23,relfeat,136,90,12.38984,20.847965,4.663182,1,1,0,0
23,relfeat,137,244,11.799587,11.437835,2.83919,1,1,0,0
23,relfeat,138,315,6.537577,5.91238,12.60371,0,0,1,0
23,relfeat,139,343,21.285414,16.6255,14.63446,1,1,0,0
23,relfeat,140,443,12.819099,16.303555,16.56831,0,0,1,0
23,relfeat,141,98,-16.548088,-5.488394,-16.724586,0,0,1,0
23,relfeat,142,98,-3.915943,-5.488394,-8.301373,0,0,1,0
23,relfeat,143,10,-1.975369,-1.975355,2.612371,1,1,1,1
23,relfeat,144,502,-19.701721,-2.002781,1.344492,1,1,1,1
23,relfeat,145,502,-22.725346,-2.002781,1.598826,1,1,1,1
23,relfeat,146,502,-2.002781,-20.120083,1.009198,1,1,1,1
23,relfeat,147,208,6.318854,19.44611,7.773623,1,1,0,0
23,relfeat,148,208,6.318854,9.343097,-3.388084,1,1,1,1
23,relfeat,149,245,23.63134,21.768805,15.636683,1,1,0,0
23,relfeat,150,380,14.15871,13.016611,4.715316,1,1,0,0
23,relfeat,151,380,14.15871,11.340587,2.380447,1,1,0,0
23,relfeat,152,380,13.016611,11.340587,-0.966105,1,1,1,1
23,relfeat,153,292,22.493732,25.514763,13.828773,1,1,0,0
23,relfeat,154,469,2.522791,5.430036,2.188992,1,1,0,0
23,relfeat,155,469,12.855944,3.706827,7.50164,1,1,0,0
23,relfeat,156,469,12.855944,6.834289,12.445226,1,1,0,0
23,relfeat,157,135,2.290805,5.499043,0.061001,1,1,0,0
23,relfeat,158,286,10.338262,9.293118,-1.456727,1,1,1,1
23,relfeat,159,437,18.217766,17.088518,19.224195,1,1,0,0
23,relfeat,160,117,21.969578,22.501347,15.720098,1,1,0,0
23,relfeat,161,147,-5.007004,-5.189778,9.814812,1,1,1,1
23,relfeat,162,191,4.50132,5.490939,0.296165,1,1,0,0
23,relfeat,163,191,4.50132,1.458971,-3.079421,1,1,1,1
23,relfeat,164,191,4.50132,10.525093,5.313494,1,1,0,0
23,relfeat,165,191,5.490939,1.458971,-1.620613,1,1,1,1
23,relfeat,166,271,13.490398,14.22036,16.096487,1,1,0,0
23,relfeat,167,115,7.547083,6.313559,-5.240455,1,1,1,1
23,relfeat,168,457,0.783423,-2.820203,-6.113174,1,0,1,0
23,relfeat,169,457,0.783423,0.832469,-2.358468,1,1,1,1
23,relfeat,170,457,-2.820203,0.832469,-6.608383,0,1,1,0
23,relfeat,171,1,25.723171,33.104404,24.688137,1,1,0,0
23,relfeat,172,197,15.573389,11.842451,8.393737,1,1,0,0
23,relfeat,173,197,11.842451,13.337324,5.870734,1,1,0,0
23,relfeat,174,455,7.276978,4.948522,0.322635,1,1,0,0
23,relfeat,175,455,4.948522,13.055602,5.52599,1,1,0,0
23,relfeat,176,125,4.147995,0.132344,5.902785,0,0,1,0
23,relfeat,177,229,13.638591,12.51877,11.107327,1,1,0,0
23,relfeat,178,229,13.638591,8.606304,5.910793,1,1,0,0
23,relfeat,179,229,2.802529,8.606304,-5.082909,1,1,1,1
23,relfeat,180,311,-0.95009,1.333452,2.004114,1,0,1,0
23,relfeat,181,311,-0.95009,-1.588184,0.238377,1,1,1,1
23,relfeat,182,311,1.333452,-1.04232,2.817732,0,1,1,0
23,relfeat,183,311,1.333452,-1.588184,0.689513,0,1,1,0
23,relfeat,184,340,20.339935,14.829384,11.07233,1,1,0,0
23,relfeat,185,145,12.362673,16.848961,-1.197446,1,1,1,1
23,relfeat,186,96,-21.137974,-12.79234,-13.304453,1,1,0,0
23,relfeat,187,96,-20.068214,-12.79234,-10.665911,1,1,0,0
23,relfeat,188,335,5.200985,2.021256,-7.643141,1,1,1,1
23,relfeat,189,335,2.021256,2.739945,-7.26683,1,1,1,1
23,relfeat,190,335,2.021256,2.739974,-7.195395,1,1,1,1
23,relfeat,191,16,20.206198,18.718508,15.987696,1,1,0,0
23,relfeat,192,16,20.206198,17.869928,19.570265,1,1,0,0
23,relfeat,193,16,20.206198,17.869923,20.231985,1,1,0,0
23,relfeat,194,16,17.869928,17.869923,18.013969,1,1,0,0
23,relfeat,195,107,18.042797,10.455407,14.233431,0,0,1,0
23,relfeat,196,107,18.042797,15.219646,21.025084,0,0,1,0
23,relfeat,197,107,18.042797,15.219621,21.05735,0,0,1,0
23,relfeat,198,107,10.455407,15.219646,14.183255,0,0,1,0
23,relfeat,199,107,10.455407,15.219621,12.982022,0,0,1,0
23,relfeat,200,107,15.219646,15.219621,17.866964,0,0,1,0
23,relfeat,201,134,7.675662,5.664141,12.254452,0,0,1,0
23,relfeat,202,419,8.446533,3.498092,0.149439,1,1,0,0
23,relfeat,203,295,10.872961,10.746157,14.202035,0,0,1,0
23,relfeat,204,289,11.307814,11.497037,13.096712,1,1,0,0
23,relfeat,205,289,11.497037,11.497051,12.675626,1,1,0,0
23,relfeat,206,354,-14.959987,-1.14574,-14.178174,0,0,1,0
23,relfeat,207,354,-14.959987,-4.335678,-17.220472,0,0,1,0
23,relfeat,208,354,-14.959987,-4.200963,-17.332079,0,0,1,0
23,relfeat,209,354,-1.14574,-4.335678,-2.720639,0,0,1,0
23,relfeat,210,354,-8.721255,-7.934065,-14.282783,0,0,1,0
23,relfeat,211,354,-4.335678,-4.200963,-5.23636,0,0,1,0
23,relfeat,212,304,17.367739,6.592254,4.919287,1,1,0,0
23,relfeat,213,304,9.107622,6.592254,-3.060948,1,1,1,1
23,relfeat,214,304,6.592254,9.354628,-2.828454,1,1,1,1
23,relfeat,215,276,13.236944,14.786171,8.692056,1,1,0,0
23,relfeat,216,276,13.236944,14.78618,8.360733,1,1,0,0
23,relfeat,217,276,14.786171,14.78618,11.716649,1,1,0,0
23,relfeat,218,233,-1.997728,-1.528207,-8.314512,0,0,1,0
23,relfeat,219,233,2.258638,7.718792,5.288007,1,1,0,0
23,relfeat,220,233,2.258638,4.704994,2.017883,1,1,0,0
23,relfeat,221,233,2.258638,4.704993,2.338011,1,1,0,0
23,relfeat,222,233,7.718792,4.704994,5.291763,1,1,0,0
23,relfeat,223,233,7.718792,4.704993,6.426186,1,1,0,0
23,relfeat,224,233,4.704994,4.704993,4.251923,1,1,0,0
23,relfeat,225,325,-2.988326,1.021937,-5.565508,0,1,1,0
23,relfeat,226,325,-2.988326,3.460358,-3.102013,0,1,1,0
23,relfeat,227,400,12.956793,7.629342,0.891852,1,1,0,0
23,relfeat,228,400,12.956793,16.485945,10.91499,1,1,0,0
23,relfeat,229,400,12.956793,16.904505,12.186105,1,1,0,0
23,relfeat,230,400,7.629342,16.485945,12.110664,1,1,0,0
23,relfeat,231,400,7.629342,16.904505,13.467138,1,1,0,0
23,relfeat,232,400,7.629342,11.990963,-0.887876,1,1,1,1
23,relfeat,233,275,3.744526,-0.607005,2.827682,0,1,1,0
23,relfeat,234,66,-16.047419,-5.495802,4.480586,1,1,1,1
23,relfeat,235,302,21.05435,18.414162,15.139749,1,1,0,0
23,relfeat,236,302,18.414162,19.09226,11.627587,1,1,0,0
23,relflip,0,173,5.42844,8.342339,-0.271932,1,1,1,1
23,relflip,1,433,3.408518,1.957853,-2.958127,1,1,1,1
23,relflip,2,433,3.408518,1.542074,-2.7103,1,1,1,1
23,relflip,3,433,1.957853,1.542074,-3.77441,1,1,1,1
23,relflip,4,105,-0.877714,-0.041403,-1.859816,0,0,1,0
23,relflip,5,161,-1.553251,-1.445204,2.089673,1,1,1,1
23,relflip,6,336,-2.66073,-3.747742,3.993363,1,1,1,1
23,relflip,7,136,2.807443,3.296988,-7.272882,1,1,1,1
23,relflip,8,136,2.807443,6.869599,0.541606,1,1,0,0
23,relflip,9,136,2.807443,6.869601,-1.185641,1,1,1,1
23,relflip,10,136,3.296988,6.869599,-0.172896,1,1,1,1
23,relflip,11,246,0.42676,5.340367,-0.870387,1,1,1,1
23,relflip,12,246,0.42676,0.905224,-7.808687,1,1,1,1
23,relflip,13,246,0.42676,0.017848,-7.214296,1,1,1,1
23,relflip,14,246,5.340367,0.905224,-1.036219,1,1,1,1
23,relflip,15,246,5.340367,0.017848,-1.632656,1,1,1,1
23,relflip,16,246,0.905224,0.017848,-7.441765,1,1,1,1
23,relflip,17,331,3.515022,4.388027,-7.408858,1,1,1,1
23,relflip,18,331,3.515022,0.597589,-11.922748,1,1,1,1
23,relflip,19,331,3.515022,0.5976,-11.18771,1,1,1,1
23,relflip,20,331,4.388027,0.597589,-10.764439,1,1,1,1
23,relflip,21,331,4.388027,0.5976,-11.626085,1,1,1,1
23,relflip,22,331,0.597589,0.5976,-16.013521,1,1,1,1
23,relflip,23,81,4.359992,5.715206,-1.921471,1,1,1,1
23,relflip,24,81,4.359992,5.715206,-1.281404,1,1,1,1
23,relflip,25,81,5.715206,5.715206,-1.931435,1,1,1,1
23,relflip,26,357,1.358535,4.045559,-0.252629,1,1,1,1
23,relflip,27,106,6.149588,2.236749,2.082058,1,1,0,0
23,relflip,28,485,6.264932,4.470019,-5.596426,1,1,1,1
23,relflip,29,485,4.470019,6.492166,-2.920293,1,1,1,1
23,relflip,30,418,-7.787617,-14.325182,-5.708412,1,1,0,0
23,relflip,31,418,-7.787617,-14.325175,-5.696816,1,1,0,0
23,relflip,32,109,0.413716,2.320489,1.297544,1,1,0,0
23,relflip,33,13,-4.718858,-2.219299,-17.413797,0,0,1,0
23,relflip,34,326,2.781444,10.075792,0.786484,1,1,0,0
23,relflip,35,285,1.548151,1.891095,3.766926,0,0,1,0
23,relflip,36,285,1.548151,1.062562,2.86603,0,0,1,0
23,relflip,37,285,1.548151,0.993324,2.988032,0,0,1,0
23,relflip,38,342,1.184825,6.46049,-1.915899,1,1,1,1
23,relflip,39,230,-2.739111,-5.000355,-6.313614,0,0,1,0
23,relflip,40,174,3.239135,6.385188,2.389592,1,1,0,0
23,relflip,41,149,7.196391,6.621893,-7.347489,1,1,1,1
23,relflip,42,362,0.986123,2.007325,1.915962,0,0,1,0
23,relflip,43,362,0.986123,1.688614,2.399111,0,0,1,0
23,relflip,44,362,2.007325,1.688614,1.84428,0,0,1,0
23,relflip,45,399,3.959987,2.369644,-1.596232,1,1,1,1
23,relflip,46,399,3.959987,2.679124,-1.833016,1,1,1,1
23,relflip,47,399,2.369644,2.679124,-4.637141,1,1,1,1
23,relflip,48,39,-3.885718,-4.088566,-0.708934,1,1,0,0
23,relflip,49,84,-8.735943,-3.902738,-10.206738,0,0,1,0
23,relflip,50,84,-8.735943,-5.658787,-9.727553,0,0,1,0
23,relflip,51,84,-8.735943,-5.658801,-9.577724,0,0,1,0
23,relflip,52,84,-3.84155,-5.658787,-4.949021,0,0,1,0
23,relflip,53,84,-3.84155,-5.658801,-4.490887,0,0,1,0
23,relflip,54,84,-3.902738,-5.658787,-4.202564,0,0,1,0
23,relflip,55,84,-3.902738,-5.658801,-4.684619,0,0,1,0
23,relflip,56,84,-5.658787,-5.658801,-5.451084,0,0,1,0
23,relflip,57,15,-7.890705,0.25256,3.140098,1,0,1,0
23,relflip,58,15,-7.890705,0.46092,3.313598,1,0,1,0
23,relflip,59,15,-9.698934,0.25256,2.157872,1,0,1,0
23,relflip,60,15,-9.698934,0.46092,2.789335,1,0,1,0
23,relflip,61,15,0.25256,0.46092,7.185156,0,0,1,0
23,relflip,62,363,4.709349,3.365441,1.189568,1,1,0,0
23,relflip,63,140,4.061594,1.323089,-2.388862,1,1,1,1
23,relflip,64,236,0.410715,5.759899,-8.452219,1,1,1,1
23,relflip,65,35,5.100697,3.55333,-0.724853,1,1,1,1
23,relflip,66,192,2.889072,2.934137,2.453051,0,0,1,0
23,relflip,67,192,2.934137,2.934145,1.60133,0,0,1,0
23,relflip,68,99,-15.309767,-13.151302,-8.658515,1,1,0,0
23,relflip,69,489,0.475396,2.02838,-3.584158,1,1,1,1
23,relflip,70,484,5.206391,3.583119,0.160051,1,1,0,0
23,relflip,71,484,3.583119,3.918567,-1.302511,1,1,1,1
23,relflip,72,49,6.710602,8.589029,0.152675,1,1,0,0
23,relflip,73,493,1.574795,5.113429,-3.946276,1,1,1,1
23,relflip,74,493,1.574795,2.99537,-6.55094,1,1,1,1
23,relflip,75,493,1.574795,2.995368,-4.425719,1,1,1,1
23,relflip,76,493,5.113429,2.99537,-2.127664,1,1,1,1
23,relflip,77,493,5.113429,2.995368,-0.437475,1,1,1,1
23,relflip,78,493,2.99537,2.995368,-3.642196,1,1,1,1
23,relflip,79,171,5.876451,7.703691,1.472853,1,1,0,0
23,relflip,80,190,2.026315,-0.055077,-0.38755,1,0,1,0
23,relflip,81,237,-2.407292,2.754054,-2.821112,0,1,1,0
23,relflip,82,237,-2.407292,-1.138433,-8.768937,0,0,1,0
23,relflip,83,87,4.25766,-0.711101,-3.667099,1,0,1,0
23,relflip,84,288,8.349256,5.955714,-1.138555,1,1,1,1
23,relflip,85,288,8.14728,5.955714,-0.838629,1,1,1,1
23,relflip,86,272,-4.252405,-3.294404,-10.588452,0,0,1,0
23,relflip,87,272,-4.252405,-5.657048,-16.970024,0,0,1,0
23,relflip,88,272,-5.609882,-0.640678,-8.572117,0,0,1,0
23,relflip,89,272,-5.609882,-2.370629,-10.136691,0,0,1,0
23,relflip,90,272,-0.640678,-2.370629,-5.562547,0,0,1,0
23,relflip,91,491,-7.790523,-7.790524,-5.380718,1,1,0,0
23,relflip,92,82,-5.509773,-5.42142,-17.687281,0,0,1,0
23,relflip,93,82,-5.509773,0.19028,-9.376209,0,1,1,0
23,relflip,94,82,-5.42142,0.19028,-7.134402,0,1,1,0
23,relflip,95,82,-5.42142,0.190275,-7.831676,0,1,1,0
23,relflip,96,330,-21.29472,-16.783949,-15.223074,1,1,0,0
23,relflip,97,330,-16.783949,-21.068039,-9.70207,1,1,0,0
23,relflip,98,372,-0.963486,-3.771515,-0.828241,1,1,0,0
23,relflip,99,372,-0.963486,1.85834,3.185876,1,0,1,0
23,relflip,100,372,-3.771515,1.85834,1.491604,1,0,1,0
23,relflip,101,55,7.019086,3.29127,0.49342,1,1,0,0
23,relflip,102,55,7.02212,3.29127,0.44458,1,1,0,0
23,relflip,103,427,3.268696,2.175702,-2.313115,1,1,1,1
23,relflip,104,102,6.511367,0.531865,-4.193428,1,1,1,1
23,relflip,105,102,6.11729,0.531865,-3.571696,1,1,1,1
23,relflip,106,376,-2.652733,-5.248301,-2.634948,0,0,1,0
23,relflip,107,422,-2.783051,-2.508753,1.457682,1,1,1,1
23,relflip,108,100,-3.167038,-2.606708,0.888037,1,1,1,1
23,relflip,109,100,-3.167038,-2.606708,0.048289,1,1,1,1
23,relflip,110,100,-2.606708,-2.606708,-0.39403,1,1,0,0
23,relflip,111,463,-1.124825,-3.45605,-6.236848,0,0,1,0
23,relflip,112,444,2.424324,5.213813,0.145816,1,1,0,0
23,relflip,113,444,2.424324,3.731087,-0.34858,1,1,1,1
23,relflip,114,444,2.424324,3.731082,-0.978606,1,1,1,1
23,relflip,115,444,5.213813,3.731087,0.903968,1,1,0,0
23,relflip,116,444,5.213813,3.731082,1.469712,1,1,0,0
23,relflip,117,444,3.731087,3.731082,-0.719754,1,1,1,1
23,relflip,118,370,4.241098,2.850947,-3.380576,1,1,1,1
23,relflip,119,370,2.821546,2.850947,-4.904399,1,1,1,1
23,relflip,120,53,-3.460819,0.561358,2.061711,1,0,1,0
23,relflip,121,37,-10.309251,-8.106176,-0.873306,1,1,0,0
23,relflip,122,183,-7.468771,-8.514023,-6.589767,1,1,0,0
23,relflip,123,183,-7.468771,-8.514047,-7.214506,1,1,0,0
23,relflip,124,126,2.892292,4.097827,0.901617,1,1,0,0
23,relflip,125,126,2.892292,4.097809,0.490537,1,1,0,0
23,relflip,126,126,4.097827,4.097809,2.051747,1,1,0,0
23,relflip,127,90,3.668101,9.351573,0.721037,1,1,0,0
23,relflip,128,90,3.668101,6.572861,-8.574142,1,1,1,1
23,relflip,129,90,3.668101,5.099832,-10.096901,1,1,1,1
23,relflip,130,90,3.668101,9.014292,-3.146453,1,1,1,1
23,relflip,131,90,3.668101,9.01429,-1.438151,1,1,1,1
23,relflip,132,90,6.572861,5.099832,-4.826879,1,1,1,1
23,relflip,133,90,6.572861,9.014292,2.223183,1,1,0,0
23,relflip,134,90,6.572861,9.01429,1.641886,1,1,0,0
23,relflip,135,90,5.099832,9.014292,-0.957191,1,1,1,1
23,relflip,136,90,5.099832,9.01429,1.060786,1,1,0,0
23,relflip,137,244,4.540921,3.153733,-2.364135,1,1,1,1
23,relflip,138,315,-6.736836,-4.874921,-1.572537,1,1,0,0
23,relflip,139,343,3.236595,3.472538,-3.355237,1,1,1,1
23,relflip,140,443,-5.374478,-2.056434,-2.493353,1,1,0,0
23,relflip,141,98,-7.131526,-1.130582,-8.14777,0,0,1,0
23,relflip,142,98,-0.377943,-1.130582,-6.118875,0,0,1,0
23,relflip,143,10,0.389541,0.38955,5.575716,0,0,1,0
23,relflip,144,502,-20.240757,-0.261054,2.368968,1,1,1,1
23,relflip,145,502,-28.394209,-0.261054,1.965336,1,1,1,1
23,relflip,146,502,-0.261054,-24.021599,0.20461,1,1,1,1
23,relflip,147,208,-1.97425,6.465458,-3.982396,0,1,1,0
23,relflip,148,208,-1.97425,1.970105,-11.248513,0,1,1,0
23,relflip,149,245,0.449937,3.146354,-3.984787,1,1,1,1
23,relflip,150,380,5.558231,5.921605,-0.174489,1,1,1,1
23,relflip,151,380,5.558231,4.195087,-3.111485,1,1,1,1
23,relflip,152,380,5.921605,4.195087,-4.021975,1,1,1,1
23,relflip,153,292,3.787279,4.470181,-5.281141,1,1,1,1
23,relflip,154,469,1.687852,2.621125,1.337845,1,1,0,0
23,relflip,155,469,3.308892,-0.046055,0.368168,1,0,0,0
23,relflip,156,469,3.308892,1.974896,3.052701,1,1,0,0
23,relflip,157,135,-0.527207,-0.061051,-2.974428,0,0,1,0
23,relflip,158,286,9.3154,9.690762,1.088584,1,1,0,0
23,relflip,159,437,1.845554,1.220874,-1.152928,1,1,1,1
23,relflip,160,117,7.211338,6.050719,-0.448378,1,1,1,1
23,relflip,161,147,-17.197998,-7.71236,1.924,1,1,1,1
23,relflip,162,191,-2.051521,-1.817162,-5.740697,0,0,1,0
23,relflip,163,191,-2.051521,0.313565,-2.510656,0,1,1,0
23,relflip,164,191,-2.051521,0.311337,-4.207497,0,1,1,0
23,relflip,165,191,-1.817162,0.313565,-2.554568,0,1,1,0
23,relflip,166,271,-0.270735,1.182157,-2.366948,0,1,1,0
23,relflip,167,115,1.428939,-0.944481,-11.082375,1,0,1,0
23,relflip,168,457,-8.746741,-6.945966,-12.194437,0,0,1,0
23,relflip,169,457,-8.746741,-7.914574,-11.152628,0,0,1,0
23,relflip,170,457,-6.945966,-7.914574,-10.850254,0,0,1,0
23,relflip,171,1,6.915172,8.834987,3.471947,1,1,0,0
23,relflip,172,197,0.866408,1.894175,0.110721,1,1,0,0
23,relflip,173,197,1.894175,0.740371,-2.325436,1,1,1,1
23,relflip,174,455,3.427519,1.02086,-1.316129,1,1,1,1
23,relflip,175,455,1.02086,4.715844,-0.493281,1,1,1,1
23,relflip,176,125,-7.569817,-5.391835,-3.306525,1,1,0,0
23,relflip,177,229,-2.636887,-1.645965,-6.925347,0,0,1,0
23,relflip,178,229,-2.636887,-3.745828,-6.488605,0,0,1,0
23,relflip,179,229,-7.756558,-3.745828,-16.773745,0,0,1,0
23,relflip,180,311,3.030906,4.025022,4.247875,0,0,1,0
23,relflip,181,311,3.030906,1.504392,3.30711,0,0,1,0
23,relflip,182,311,4.025022,1.742049,4.805425,0,0,1,0
23,relflip,183,311,4.025022,1.504392,2.883441,0,0,1,0
23,relflip,184,340,-0.132927,-3.872325,-7.966107,0,0,1,0
23,relflip,185,145,0.350259,2.930879,-14.558356,1,1,1,1
23,relflip,186,96,-14.202899,-6.271994,-2.321882,1,1,0,0
23,relflip,187,96,-16.630283,-6.271994,-4.237191,1,1,0,0
23,relflip,188,335,5.090187,3.58288,-2.309388,1,1,1,1
23,relflip,189,335,3.58288,4.403782,-2.686001,1,1,1,1
23,relflip,190,335,3.58288,4.403793,-2.789386,1,1,1,1
23,relflip,191,16,4.112183,3.594407,0.388416,1,1,0,0
23,relflip,192,16,4.112183,0.807666,2.400551,1,1,0,0
23,relflip,193,16,4.112183,0.807659,3.16171,1,1,0,0
23,relflip,194,16,0.807666,0.807659,0.009565,1,1,0,0
23,relflip,195,107,-1.918609,-1.341504,0.41089,1,1,1,1
23,relflip,196,107,-1.918609,-3.142956,-0.424357,1,1,0,0
23,relflip,197,107,-1.918609,-3.142979,-0.151852,1,1,0,0
23,relflip,198,107,-1.341504,-3.142956,0.016539,1,1,1,1
23,relflip,199,107,-1.341504,-3.142979,-0.467748,1,1,0,0
23,relflip,200,107,-3.142956,-3.142979,-0.615721,1,1,0,0
23,relflip,201,134,-0.648002,-2.220016,3.065502,1,1,1,1
23,relflip,202,419,4.707458,5.846826,1.610521,1,1,0,0
23,relflip,203,295,-3.498512,-2.463595,-0.451939,1,1,0,0
23,relflip,204,289,2.928249,2.156368,2.647463,1,1,0,0
23,relflip,205,289,2.156368,2.156372,1.761159,1,1,0,0
23,relflip,206,354,-23.703045,-5.625256,-24.251244,0,0,1,0
23,relflip,207,354,-23.703045,-8.400587,-27.912485,0,0,1,0
23,relflip,208,354,-23.703045,-6.681087,-26.109165,0,0,1,0
23,relflip,209,354,-5.625256,-8.400587,-9.471962,0,0,1,0
23,relflip,210,354,-11.234596,-11.858987,-17.513489,0,0,1,0
23,relflip,211,354,-8.400587,-6.681087,-10.612402,0,0,1,0
23,relflip,212,304,8.833418,5.184237,2.500674,1,1,0,0
23,relflip,213,304,4.642101,5.184237,-7.764052,1,1,1,1
23,relflip,214,304,5.184237,7.6476,-1.333841,1,1,1,1
23,relflip,215,276,1.234033,0.53367,-1.866212,1,1,1,1
23,relflip,216,276,1.234033,0.533675,-2.317437,1,1,1,1
23,relflip,217,276,0.53367,0.533675,-1.56988,1,1,1,1
23,relflip,218,233,-0.05878,-0.420156,-2.350363,0,0,1,0
23,relflip,219,233,0.668321,0.783659,-0.30975,1,1,1,1
23,relflip,220,233,0.668321,0.689498,-1.169196,1,1,1,1
23,relflip,221,233,0.668321,0.689497,-1.296828,1,1,1,1
23,relflip,222,233,0.783659,0.689498,-3.222465,1,1,1,1
23,relflip,223,233,0.783659,0.689497,-2.259052,1,1,1,1
23,relflip,224,233,0.689498,0.689497,-2.113551,1,1,1,1
23,relflip,225,325,-3.752955,0.152763,-7.415481,0,1,1,0
23,relflip,226,325,-3.752955,2.931958,-3.86042,0,1,1,0
23,relflip,227,400,2.260404,4.673456,-0.187003,1,1,1,1
23,relflip,228,400,2.260404,3.62284,-0.600602,1,1,1,1
23,relflip,229,400,2.260404,2.675236,-0.787096,1,1,1,1
23,relflip,230,400,4.673456,3.62284,2.023549,1,1,0,0
23,relflip,231,400,4.673456,2.675236,1.66862,1,1,0,0
23,relflip,232,400,4.673456,7.853963,2.104278,1,1,0,0
23,relflip,233,275,0.299345,-2.280716,1.509981,0,1,1,0
23,relflip,234,66,-12.124485,-4.568471,4.00348,1,1,1,1
23,relflip,235,302,0.172208,-1.741254,-6.710298,1,0,1,0
23,relflip,236,302,-1.741254,1.500726,-6.723151,0,1,1,0
47,raw_clean,0,173,16.306004,23.087406,16.467319,1,1,0,0
47,raw_clean,1,433,-18.185524,-12.819702,-14.061204,0,0,1,0
47,raw_clean,2,433,-18.185524,-13.355483,-14.40081,0,0,1,0
47,raw_clean,3,433,-12.819702,-13.355483,-8.497071,0,0,1,0
47,raw_clean,4,105,32.749901,37.175476,36.945118,1,1,0,0
47,raw_clean,5,161,18.939827,14.289197,22.481432,0,0,1,0
47,raw_clean,6,336,18.407978,11.656291,14.37499,0,0,1,0
47,raw_clean,7,136,12.42617,4.119646,4.863798,1,1,0,0
47,raw_clean,8,136,12.42617,13.200146,13.962526,1,1,0,0
47,raw_clean,9,136,12.42617,15.27174,15.224828,1,1,0,0
47,raw_clean,10,136,4.119646,13.200146,5.479387,1,1,0,0
47,raw_clean,11,246,-0.870308,2.691757,-3.16807,0,1,1,0
47,raw_clean,12,246,-0.870308,-2.422848,-8.293864,0,0,1,0
47,raw_clean,13,246,-0.870308,2.541769,-2.492759,0,1,1,0
47,raw_clean,14,246,2.691757,-2.422848,-6.299222,1,0,1,0
47,raw_clean,15,246,2.691757,2.541769,-1.00447,1,1,1,1
47,raw_clean,16,246,-2.422848,2.541769,-6.203853,0,1,1,0
47,raw_clean,17,331,1.083944,-0.796638,-0.572966,1,0,1,0
47,raw_clean,18,331,1.083944,1.392774,2.496585,1,1,0,0
47,raw_clean,19,331,1.083944,0.550597,1.070271,1,1,0,0
47,raw_clean,20,331,-0.796638,1.392774,-0.966352,0,1,1,0
47,raw_clean,21,331,-0.796638,0.550597,-1.620644,0,1,1,0
47,raw_clean,22,331,1.392774,0.550597,0.554772,1,1,0,0
47,raw_clean,23,81,6.890837,7.86162,2.281022,1,1,0,0
47,raw_clean,24,81,6.890837,9.34822,4.241688,1,1,0,0
47,raw_clean,25,81,7.86162,9.34822,5.254264,1,1,0,0
47,raw_clean,26,357,6.193284,-4.005122,-3.168375,1,0,1,0
47,raw_clean,27,106,-8.628177,-11.612243,-8.958735,0,0,1,0
47,raw_clean,28,485,0.901058,0.464018,-2.847544,1,1,1,1
47,raw_clean,29,485,0.464018,1.910155,-1.765944,1,1,1,1
47,raw_clean,30,418,-0.228996,-7.753644,-0.379055,1,1,0,0
47,raw_clean,31,418,-0.228996,-6.811053,0.587517,1,1,1,1
47,raw_clean,32,109,18.277918,17.673742,16.774445,1,1,0,0
47,raw_clean,33,13,-5.501913,-3.115966,-11.06384,0,0,1,0
47,raw_clean,34,326,13.78784,21.192835,14.891261,1,1,0,0
47,raw_clean,35,285,14.444122,17.128511,16.172565,0,0,1,0
47,raw_clean,36,285,14.444122,11.297235,11.990172,0,0,1,0
47,raw_clean,37,285,14.444122,11.160016,11.742604,0,0,1,0
47,raw_clean,38,342,0.345868,-0.775881,-4.620207,1,0,1,0
47,raw_clean,39,230,43.312275,41.645222,37.800793,1,1,0,0
47,raw_clean,40,174,11.557009,25.514544,18.795012,1,1,0,0
