name,start,size,arch,seed,frac,method,opt_key,opt_kind,lr,momentum,steps,dev_bce,dev_clean_bce,train_error,final_loss,init_state_sha256,init_sha256_o01,final_state_sha256,clean_state_sha256,clean_checkpoint_sha256,clean_candidate,checkpoint_sha256,batch_order_sha256,flips_used,preserves_used,replay_points,forwards_per_step,total_forward_passes,total_backward_passes,train_sha256,flip_sha256,preserve_sha256,dev_sha256,eval_sha256,wall_seconds,J,atomic_pass,AB_pass
scratch_4N_raw_s47_f100_plain_sgd_m09_lr0.01,scratch,4N,raw,47,100,plain,sgd_m09_lr0.01,sgd,0.01,0.9,300,0.5544483661651611,,0.3076171875,1.116474986076355,a341607dd526dad2e742a0f8172e8eda6638a4ab7299c4abfd7a1e8acba929cf,67618814a1353128eaee8389ebe001e129a8b8759ef72b884c96950d7eac6197,416fd3766ef5dd5dc6bcc2c99b0dbeade4db400022d5af63736937db103bb64e,,,,f7c23eb67e69e6a549e8ff22301be7ffba116e52b0fe67bce4b1ed7143c12dbd,2c63ff060baad28dbc95e15bc2550d208d37bf1b4655a0c6afeef711f39977b7,6390,0,0,8438,2531400,300,ae12d7d2443203214d1a1b6e6c0a259704d5a2a78dd3372c3eba05c56b325c96,3d41204b1e9c664522378aa87f6359809137464d8693f339bb080d14d9c77140,60df0a7db0688df4967c306e4e36304a0f68d000d96b9af922caff79c7ab1fa0,10dfdb81f8d4e94b6c79fe77873ee10c1c43c43b752debce9aaf7641d2402843,fd0b415d4995c8ff6b61d5f15fd84a08191887a08a37ecd0fc53bb9453bf23c6,1.821706309914589,0.06509357200976404,0.37591537835638733,0.6655817737998373
scratch_4N_raw_s47_f25_plain_adam_lr0.0005_steps600,scratch,4N,raw,47,25,plain,adam_lr0.0005_steps600,adam,0.0005,,600,0.7178656458854675,,0.02880859375,0.16884535551071167,a341607dd526dad2e742a0f8172e8eda6638a4ab7299c4abfd7a1e8acba929cf,67618814a1353128eaee8389ebe001e129a8b8759ef72b884c96950d7eac6197,3f92e0e18adcd6553d3d341128cbd4391f02e81ab703a5d9f40f9c1870f15eb9,,,,c3d3a8c87ef57f2fd681659b40414c70e2b3886410071db59be124608b754348,1b9ee37f9c8057fa8c0afc721ea672150328c879d4f1306535b67f742e9d3109,1597,0,0,3645,2187000,600,ae12d7d2443203214d1a1b6e6c0a259704d5a2a78dd3372c3eba05c56b325c96,3d41204b1e9c664522378aa87f6359809137464d8693f339bb080d14d9c77140,60df0a7db0688df4967c306e4e36304a0f68d000d96b9af922caff79c7ab1fa0,10dfdb81f8d4e94b6c79fe77873ee10c1c43c43b752debce9aaf7641d2402843,fd0b415d4995c8ff6b61d5f15fd84a08191887a08a37ecd0fc53bb9453bf23c6,1.7809513360261917,0.22945484133441824,0.6257119609438568,0.595606183889341
scratch_4N_raw_s47_f25_plain_sgd_m09_lr0.003,scratch,4N,raw,47,25,plain,sgd_m09_lr0.003,sgd,0.003,0.9,300,0.5961543917655945,,0.5,1.3076024055480957,a341607dd526dad2e742a0f8172e8eda6638a4ab7299c4abfd7a1e8acba929cf,67618814a1353128eaee8389ebe001e129a8b8759ef72b884c96950d7eac6197,703574fdffe4e36507df8ef50e0905d42062e4cb2497f8d51eedfef3dff6b7ef,,,,9a826456a96187ee9589d15cf8d28af5938211c7c1591fa96da33fa853f10977,1b9ee37f9c8057fa8c0afc721ea672150328c879d4f1306535b67f742e9d3109,1597,0,0,3645,1093500,300,ae12d7d2443203214d1a1b6e6c0a259704d5a2a78dd3372c3eba05c56b325c96,3d41204b1e9c664522378aa87f6359809137464d8693f339bb080d14d9c77140,60df0a7db0688df4967c306e4e36304a0f68d000d96b9af922caff79c7ab1fa0,10dfdb81f8d4e94b6c79fe77873ee10c1c43c43b752debce9aaf7641d2402843,fd0b415d4995c8ff6b61d5f15fd84a08191887a08a37ecd0fc53bb9453bf23c6,0.7447601035237312,0.0,0.22945484133441824,0.7705451586655818
scratch_4N_raw_s47_f25_plain_sgd_m09_lr0.01,scratch,4N,raw,47,25,plain,sgd_m09_lr0.01,sgd,0.01,0.9,300,0.5479384064674377,,0.32470703125,1.1104222536087036,a341607dd526dad2e742a0f8172e8eda6638a4ab7299c4abfd7a1e8acba929cf,67618814a1353128eaee8389ebe001e129a8b8759ef72b884c96950d7eac6197,140f873e4fb143ae10b81f5c345cb2eb97ac201f9ff71f3fb40e5e8eb9e50243,,,,1fd8c250a43f63e78f8eff084ca472565765ea5c4a8aecc5c666da615f9c3ae5,1b9ee37f9c8057fa8c0afc721ea672150328c879d4f1306535b67f742e9d3109,1597,0,0,3645,1093500,300,ae12d7d2443203214d1a1b6e6c0a259704d5a2a78dd3372c3eba05c56b325c96,3d41204b1e9c664522378aa87f6359809137464d8693f339bb080d14d9c77140,60df0a7db0688df4967c306e4e36304a0f68d000d96b9af922caff79c7ab1fa0,10dfdb81f8d4e94b6c79fe77873ee10c1c43c43b752debce9aaf7641d2402843,fd0b415d4995c8ff6b61d5f15fd84a08191887a08a37ecd0fc53bb9453bf23c6,0.790334478020668,0.05370219690805533,0.3775427176566314,0.6484947111472742
scratch_4N_sixdist_s11_f0_plain_adam_lr0.0005_steps600,scratch,4N,sixdist,11,0,plain,adam_lr0.0005_steps600,adam,0.0005,,600,0.356009304523468,,0.0,0.006424664985388517,c09126808533f4d5feb0cb47a181bd171b8e40b8f1a2130544fbe9027c57b20a,b8b08a112a09d75b8a4b709c41982240a8b56c7b62d2e80fb26b8db15466b4de,398d0963c9777b86d6e421a98a48079c270450f13a291cc4ad91045a7b63f7df,,,,9c51444a8328bede573df31378c3aa1bf57bd88be81ccb448f8f283ebc32c91c,7ef825ff320ce9d409a9d284b834209a69706e09b8c0d2c91f91abf3d1bbb787,0,0,0,2048,1228800,600,ae12d7d2443203214d1a1b6e6c0a259704d5a2a78dd3372c3eba05c56b325c96,3d41204b1e9c664522378aa87f6359809137464d8693f339bb080d14d9c77140,60df0a7db0688df4967c306e4e36304a0f68d000d96b9af922caff79c7ab1fa0,10dfdb81f8d4e94b6c79fe77873ee10c1c43c43b752debce9aaf7641d2402843,fd0b415d4995c8ff6b61d5f15fd84a08191887a08a37ecd0fc53bb9453bf23c6,1.2679000794887543,0.5337672904800651,0.869812855980472,0.661513425549227
scratch_4N_sixdist_s11_f0_plain_sgd_m09_lr0.003,scratch,4N,sixdist,11,0,plain,sgd_m09_lr0.003,sgd,0.003,0.9,300,0.6903847455978394,,0.16064453125,0.46267104148864746,c09126808533f4d5feb0cb47a181bd171b8e40b8f1a2130544fbe9027c57b20a,b8b08a112a09d75b8a4b709c41982240a8b56c7b62d2e80fb26b8db15466b4de,dc87d8069c9cc563d1fff998d53dfd2093de8ebdd5c73b149b8cd041d6210581,,,,730acefe2d6ed278631c9b41f23989d59f14f440132a0b224f938fd2828ccd83,7ef825ff320ce9d409a9d284b834209a69706e09b8c0d2c91f91abf3d1bbb787,0,0,0,2048,614400,300,ae12d7d2443203214d1a1b6e6c0a259704d5a2a78dd3372c3eba05c56b325c96,3d41204b1e9c664522378aa87f6359809137464d8693f339bb080d14d9c77140,60df0a7db0688df4967c306e4e36304a0f68d000d96b9af922caff79c7ab1fa0,10dfdb81f8d4e94b6c79fe77873ee10c1c43c43b752debce9aaf7641d2402843,fd0b415d4995c8ff6b61d5f15fd84a08191887a08a37ecd0fc53bb9453bf23c6,0.4645127207040787,0.07567127746135069,0.6965012205044752,0.36371033360455657
scratch_4N_sixdist_s11_f0_plain_sgd_m09_lr0.01,scratch,4N,sixdist,11,0,plain,sgd_m09_lr0.01,sgd,0.01,0.9,300,0.487285315990448,,0.04248046875,0.1322539746761322,c09126808533f4d5feb0cb47a181bd171b8e40b8f1a2130544fbe9027c57b20a,b8b08a112a09d75b8a4b709c41982240a8b56c7b62d2e80fb26b8db15466b4de,3321fd35757b9deb37ad9dbb4ecbda4b7375a26a3563f67a8b4ff6ec421f0647,,,,721192032b71a9acee637d6e5ed32a3ab1fae4d5adb968a28cc4f7918246ca72,7ef825ff320ce9d409a9d284b834209a69706e09b8c0d2c91f91abf3d1bbb787,0,0,0,2048,614400,300,ae12d7d2443203214d1a1b6e6c0a259704d5a2a78dd3372c3eba05c56b325c96,3d41204b1e9c664522378aa87f6359809137464d8693f339bb080d14d9c77140,60df0a7db0688df4967c306e4e36304a0f68d000d96b9af922caff79c7ab1fa0,10dfdb81f8d4e94b6c79fe77873ee10c1c43c43b752debce9aaf7641d2402843,fd0b415d4995c8ff6b61d5f15fd84a08191887a08a37ecd0fc53bb9453bf23c6,0.4908873364329338,0.24328722538649308,0.7990235964198535,0.44182262001627337
scratch_4N_sixdist_s11_f100_plain_adam_lr0.0005_steps600,scratch,4N,sixdist,11,100,plain,adam_lr0.0005_steps600,adam,0.0005,,600,0.04538620263338089,,0.00146484375,0.04649065434932709,c09126808533f4d5feb0cb47a181bd171b8e40b8f1a2130544fbe9027c57b20a,b8b08a112a09d75b8a4b709c41982240a8b56c7b62d2e80fb26b8db15466b4de,66ded357405849e98e18b1bb83c1b6545b97599b16e14d6e0cffdc661d1562cf,,,,b0f577473c7a8b5058c8c1f8b16079ffbca28c43059325a274a0e5928163b27a,2c63ff060baad28dbc95e15bc2550d208d37bf1b4655a0c6afeef711f39977b7,6390,0,0,8438,5062800,600,ae12d7d2443203214d1a1b6e6c0a259704d5a2a78dd3372c3eba05c56b325c96,3d41204b1e9c664522378aa87f6359809137464d8693f339bb080d14d9c77140,60df0a7db0688df4967c306e4e36304a0f68d000d96b9af922caff79c7ab1fa0,10dfdb81f8d4e94b6c79fe77873ee10c1c43c43b752debce9aaf7641d2402843,fd0b415d4995c8ff6b61d5f15fd84a08191887a08a37ecd0fc53bb9453bf23c6,4.509550653398037,0.8356387306753458,0.9064279902359642,0.9292107404393816
scratch_4N_sixdist_s11_f100_plain_sgd_m09_lr0.003,scratch,4N,sixdist,11,100,plain,sgd_m09_lr0.003,sgd,0.003,0.9,300,0.5442968010902405,,0.37548828125,1.1494779586791992,c09126808533f4d5feb0cb47a181bd171b8e40b8f1a2130544fbe9027c57b20a,b8b08a112a09d75b8a4b709c41982240a8b56c7b62d2e80fb26b8db15466b4de,ffc5af3a4221593fe822cc0b8ddce1d9a8fe4ace8256739caceee2c39c8c5420,,,,542fef20106f3997b5e9b6850945ff518cb67399b54d4b95a5421930f32bc09f,2c63ff060baad28dbc95e15bc2550d208d37bf1b4655a0c6afeef711f39977b7,6390,0,0,8438,2531400,300,ae12d7d2443203214d1a1b6e6c0a259704d5a2a78dd3372c3eba05c56b325c96,3d41204b1e9c664522378aa87f6359809137464d8693f339bb080d14d9c77140,60df0a7db0688df4967c306e4e36304a0f68d000d96b9af922caff79c7ab1fa0,10dfdb81f8d4e94b6c79fe77873ee10c1c43c43b752debce9aaf7641d2402843,fd0b415d4995c8ff6b61d5f15fd84a08191887a08a37ecd0fc53bb9453bf23c6,1.9939837083220482,0.014646053702196907,0.3213995117982099,0.6794141578519122
scratch_4N_sixdist_s11_f100_plain_sgd_m09_lr0.01,scratch,4N,sixdist,11,100,plain,sgd_m09_lr0.01,sgd,0.01,0.9,300,0.17087283730506897,,0.03125,0.3404724597930908,c09126808533f4d5feb0cb47a181bd171b8e40b8f1a2130544fbe9027c57b20a,b8b08a112a09d75b8a4b709c41982240a8b56c7b62d2e80fb26b8db15466b4de,89542b8fbeaa35abaeb6e73df3809ed9392b7151bb7ffade30cd00b73d230638,,,,c319354cd48a545ede7112c1a63e5bcb7092103d79e37031f0a728dc49e3b8be,2c63ff060baad28dbc95e15bc2550d208d37bf1b4655a0c6afeef711f39977b7,6390,0,0,8438,2531400,300,ae12d7d2443203214d1a1b6e6c0a259704d5a2a78dd3372c3eba05c56b325c96,3d41204b1e9c664522378aa87f6359809137464d8693f339bb080d14d9c77140,60df0a7db0688df4967c306e4e36304a0f68d000d96b9af922caff79c7ab1fa0,10dfdb81f8d4e94b6c79fe77873ee10c1c43c43b752debce9aaf7641d2402843,fd0b415d4995c8ff6b61d5f15fd84a08191887a08a37ecd0fc53bb9453bf23c6,1.7357543855905533,0.5825874694873882,0.7323026851098454,0.8502847843775427
scratch_4N_sixdist_s11_f25_plain_adam_lr0.0005_steps600,scratch,4N,sixdist,11,25,plain,adam_lr0.0005_steps600,adam,0.0005,,600,0.06211596354842186,,0.00341796875,0.031726494431495667,c09126808533f4d5feb0cb47a181bd171b8e40b8f1a2130544fbe9027c57b20a,b8b08a112a09d75b8a4b709c41982240a8b56c7b62d2e80fb26b8db15466b4de,c03b45f1ec22a7c0329471b4de9fbb11c74de6d5123b6d226613bd37771adad6,,,,8b2797619940eb9f8dc70519568b87282a0cb33b8393a91d914298d8502f213c,1b9ee37f9c8057fa8c0afc721ea672150328c879d4f1306535b67f742e9d3109,1597,0,0,3645,2187000,600,ae12d7d2443203214d1a1b6e6c0a259704d5a2a78dd3372c3eba05c56b325c96,3d41204b1e9c664522378aa87f6359809137464d8693f339bb080d14d9c77140,60df0a7db0688df4967c306e4e36304a0f68d000d96b9af922caff79c7ab1fa0,10dfdb81f8d4e94b6c79fe77873ee10c1c43c43b752debce9aaf7641d2402843,fd0b415d4995c8ff6b61d5f15fd84a08191887a08a37ecd0fc53bb9453bf23c6,2.221029721200466,0.7778681855166802,0.8787632221318145,0.8966639544344996
scratch_4N_sixdist_s11_f25_plain_sgd_m09_lr0.003,scratch,4N,sixdist,11,25,plain,sgd_m09_lr0.003,sgd,0.003,0.9,300,0.5426793098449707,,0.36669921875,1.1419310569763184,c09126808533f4d5feb0cb47a181bd171b8e40b8f1a2130544fbe9027c57b20a,b8b08a112a09d75b8a4b709c41982240a8b56c7b62d2e80fb26b8db15466b4de,2cbd631bf823ca6243835af8cb95b3fec60866a09d644c1966fd19b072c5f37a,,,,520cb26af6560d341fb36162e5a059d6de19d05f14dcde7dac993ef3f8751fb1,1b9ee37f9c8057fa8c0afc721ea672150328c879d4f1306535b67f742e9d3109,1597,0,0,3645,1093500,300,ae12d7d2443203214d1a1b6e6c0a259704d5a2a78dd3372c3eba05c56b325c96,3d41204b1e9c664522378aa87f6359809137464d8693f339bb080d14d9c77140,60df0a7db0688df4967c306e4e36304a0f68d000d96b9af922caff79c7ab1fa0,10dfdb81f8d4e94b6c79fe77873ee10c1c43c43b752debce9aaf7641d2402843,fd0b415d4995c8ff6b61d5f15fd84a08191887a08a37ecd0fc53bb9453bf23c6,0.7955717220902443,0.026037428803905614,0.3303498779495525,0.6802278275020341
scratch_4N_sixdist_s11_f25_plain_sgd_m09_lr0.01,scratch,4N,sixdist,11,25,plain,sgd_m09_lr0.01,sgd,0.01,0.9,300,0.16649407148361206,,0.03466796875,0.32072141766548157,c09126808533f4d5feb0cb47a181bd171b8e40b8f1a2130544fbe9027c57b20a,b8b08a112a09d75b8a4b709c41982240a8b56c7b62d2e80fb26b8db15466b4de,b402406dd750c0ed475abab9189c4f20b42debb27e80feb60369decb42e4feda,,,,62f9b7ea8cb01c8a34f7d5f438f578798a3e2b2d1a794f1f4508ed76cbb17be3,1b9ee37f9c8057fa8c0afc721ea672150328c879d4f1306535b67f742e9d3109,1597,0,0,3645,1093500,300,ae12d7d2443203214d1a1b6e6c0a259704d5a2a78dd3372c3eba05c56b325c96,3d41204b1e9c664522378aa87f6359809137464d8693f339bb080d14d9c77140,60df0a7db0688df4967c306e4e36304a0f68d000d96b9af922caff79c7ab1fa0,10dfdb81f8d4e94b6c79fe77873ee10c1c43c43b752debce9aaf7641d2402843,fd0b415d4995c8ff6b61d5f15fd84a08191887a08a37ecd0fc53bb9453bf23c6,0.7813788279891014,0.5988608624898292,0.7510170870626526,0.8470301057770545
scratch_4N_sixdist_s23_f0_plain_adam_lr0.0005_steps600,scratch,4N,sixdist,23,0,plain,adam_lr0.0005_steps600,adam,0.0005,,600,0.3808545172214508,,0.0,0.0063038961961865425,da073a7ae8a2a038327266a1ed49342eff346b70e48b86a3cf91fe96c8c94d0e,1bc0e4f626b5f870cb4499fd7b2a28e0e5b604ca7ea44b37a9a864cbd02777e1,d7f8866e95b39d4bd6df271bb097a9432816a7f8e8ece20bcb61ff95ae5ef03e,,,,e875a20c5498543c21a61c3417e600afa271c705ae3718d84c0f425de0264a9c,7ef825ff320ce9d409a9d284b834209a69706e09b8c0d2c91f91abf3d1bbb787,0,0,0,2048,1228800,600,ae12d7d2443203214d1a1b6e6c0a259704d5a2a78dd3372c3eba05c56b325c96,3d41204b1e9c664522378aa87f6359809137464d8693f339bb080d14d9c77140,60df0a7db0688df4967c306e4e36304a0f68d000d96b9af922caff79c7ab1fa0,10dfdb81f8d4e94b6c79fe77873ee10c1c43c43b752debce9aaf7641d2402843,fd0b415d4995c8ff6b61d5f15fd84a08191887a08a37ecd0fc53bb9453bf23c6,1.292674943804741,0.5174938974776241,0.8510984540276648,0.6663954434499593
scratch_4N_sixdist_s23_f0_plain_sgd_m09_lr0.003,scratch,4N,sixdist,23,0,plain,sgd_m09_lr0.003,sgd,0.003,0.9,300,0.6857652068138123,,0.17333984375,0.4939177930355072,da073a7ae8a2a038327266a1ed49342eff346b70e48b86a3cf91fe96c8c94d0e,1bc0e4f626b5f870cb4499fd7b2a28e0e5b604ca7ea44b37a9a864cbd02777e1,edc30fcbbe58a61bf6b0e6eb70da69eb20bad60fd6339bde77d49dc8e4876785,,,,dffc94a9af33ecfb8878ecc695c38371a3b6bbbd1520b3f033afb23a68cd5819,7ef825ff320ce9d409a9d284b834209a69706e09b8c0d2c91f91abf3d1bbb787,0,0,0,2048,614400,300,ae12d7d2443203214d1a1b6e6c0a259704d5a2a78dd3372c3eba05c56b325c96,3d41204b1e9c664522378aa87f6359809137464d8693f339bb080d14d9c77140,60df0a7db0688df4967c306e4e36304a0f68d000d96b9af922caff79c7ab1fa0,10dfdb81f8d4e94b6c79fe77873ee10c1c43c43b752debce9aaf7641d2402843,fd0b415d4995c8ff6b61d5f15fd84a08191887a08a37ecd0fc53bb9453bf23c6,0.4802998825907707,0.059397884458909686,0.6810414971521562,0.36208299430431246
scratch_4N_sixdist_s23_f0_plain_sgd_m09_lr0.01,scratch,4N,sixdist,23,0,plain,sgd_m09_lr0.01,sgd,0.01,0.9,300,0.5309453010559082,,0.04541015625,0.13931290805339813,da073a7ae8a2a038327266a1ed49342eff346b70e48b86a3cf91fe96c8c94d0e,1bc0e4f626b5f870cb4499fd7b2a28e0e5b604ca7ea44b37a9a864cbd02777e1,4ad21946e8dbfc8f5391c2241df26180bcf6429fd61aba75153db012b14b764e,,,,e0f73784c6b363961cc59c85a9adb5e74cfe0eff2439deae6503e95cf61d8b39,7ef825ff320ce9d409a9d284b834209a69706e09b8c0d2c91f91abf3d1bbb787,0,0,0,2048,614400,300,ae12d7d2443203214d1a1b6e6c0a259704d5a2a78dd3372c3eba05c56b325c96,3d41204b1e9c664522378aa87f6359809137464d8693f339bb080d14d9c77140,60df0a7db0688df4967c306e4e36304a0f68d000d96b9af922caff79c7ab1fa0,10dfdb81f8d4e94b6c79fe77873ee10c1c43c43b752debce9aaf7641d2402843,fd0b415d4995c8ff6b61d5f15fd84a08191887a08a37ecd0fc53bb9453bf23c6,0.4910491108894348,0.19528071602929212,0.7860048820179008,0.402766476810415
scratch_4N_sixdist_s23_f100_plain_adam_lr0.0005_steps600,scratch,4N,sixdist,23,100,plain,adam_lr0.0005_steps600,adam,0.0005,,600,0.05254044011235237,,0.00341796875,0.04435180127620697,da073a7ae8a2a038327266a1ed49342eff346b70e48b86a3cf91fe96c8c94d0e,1bc0e4f626b5f870cb4499fd7b2a28e0e5b604ca7ea44b37a9a864cbd02777e1,bb0c82b980015d0a38e0240648905414e7a03f90e2b627178354233ad1536965,,,,1ed575d0b48dc3194e39a09c375e6e446a0bfadbb5550f2602d2e3faf03971e2,2c63ff060baad28dbc95e15bc2550d208d37bf1b4655a0c6afeef711f39977b7,6390,0,0,8438,5062800,600,ae12d7d2443203214d1a1b6e6c0a259704d5a2a78dd3372c3eba05c56b325c96,3d41204b1e9c664522378aa87f6359809137464d8693f339bb080d14d9c77140,60df0a7db0688df4967c306e4e36304a0f68d000d96b9af922caff79c7ab1fa0,10dfdb81f8d4e94b6c79fe77873ee10c1c43c43b752debce9aaf7641d2402843,fd0b415d4995c8ff6b61d5f15fd84a08191887a08a37ecd0fc53bb9453bf23c6,3.732583165168762,0.8201790073230268,0.9048006509357202,0.9153783563873068
scratch_4N_sixdist_s23_f100_plain_sgd_m09_lr0.003,scratch,4N,sixdist,23,100,plain,sgd_m09_lr0.003,sgd,0.003,0.9,300,0.5534806847572327,,0.39794921875,1.1585464477539062,da073a7ae8a2a038327266a1ed49342eff346b70e48b86a3cf91fe96c8c94d0e,1bc0e4f626b5f870cb4499fd7b2a28e0e5b604ca7ea44b37a9a864cbd02777e1,b644529c6ebf38db78390ae991956d4448567c91cea6a86f2cf01257f291107f,,,,0d41f595dae61b6a07b9829379a6aecb426682558b5b56c42abeeea85f8878b5,2c63ff060baad28dbc95e15bc2550d208d37bf1b4655a0c6afeef711f39977b7,6390,0,0,8438,2531400,300,ae12d7d2443203214d1a1b6e6c0a259704d5a2a78dd3372c3eba05c56b325c96,3d41204b1e9c664522378aa87f6359809137464d8693f339bb080d14d9c77140,60df0a7db0688df4967c306e4e36304a0f68d000d96b9af922caff79c7ab1fa0,10dfdb81f8d4e94b6c79fe77873ee10c1c43c43b752debce9aaf7641d2402843,fd0b415d4995c8ff6b61d5f15fd84a08191887a08a37ecd0fc53bb9453bf23c6,1.5239945948123932,0.010577705451586655,0.27502034174125306,0.7225386493083807
scratch_4N_sixdist_s23_f100_plain_sgd_m09_lr0.01,scratch,4N,sixdist,23,100,plain,sgd_m09_lr0.01,sgd,0.01,0.9,300,0.17316100001335144,,0.0322265625,0.34302887320518494,da073a7ae8a2a038327266a1ed49342eff346b70e48b86a3cf91fe96c8c94d0e,1bc0e4f626b5f870cb4499fd7b2a28e0e5b604ca7ea44b37a9a864cbd02777e1,e14a7127f13b3fe159b9bc7a2a0519d3b78911b88a3379e3d3b171492b06c1b0,,,,dd1527d74ee3b08392955892356736a50352709f2fea5763127e9e9f0429bd68,2c63ff060baad28dbc95e15bc2550d208d37bf1b4655a0c6afeef711f39977b7,6390,0,0,8438,2531400,300,ae12d7d2443203214d1a1b6e6c0a259704d5a2a78dd3372c3eba05c56b325c96,3d41204b1e9c664522378aa87f6359809137464d8693f339bb080d14d9c77140,60df0a7db0688df4967c306e4e36304a0f68d000d96b9af922caff79c7ab1fa0,10dfdb81f8d4e94b6c79fe77873ee10c1c43c43b752debce9aaf7641d2402843,fd0b415d4995c8ff6b61d5f15fd84a08191887a08a37ecd0fc53bb9453bf23c6,1.8064023703336716,0.6737184703010578,0.7917005695687551,0.8812042310821806
scratch_4N_sixdist_s23_f25_plain_adam_lr0.0005_steps600,scratch,4N,sixdist,23,25,plain,adam_lr0.0005_steps600,adam,0.0005,,600,0.07272356003522873,,0.0029296875,0.028330840170383453,da073a7ae8a2a038327266a1ed49342eff346b70e48b86a3cf91fe96c8c94d0e,1bc0e4f626b5f870cb4499fd7b2a28e0e5b604ca7ea44b37a9a864cbd02777e1,6c22caa96e2062b6fc36901b58f1e977ba1daecc5a9d40850cc7ac8821aa8b1e,,,,1c94105169aac909c81e08a9402c1e24b1792ab82f029f8d5c4fc937ecdc0a95,1b9ee37f9c8057fa8c0afc721ea672150328c879d4f1306535b67f742e9d3109,1597,0,0,3645,2187000,600,ae12d7d2443203214d1a1b6e6c0a259704d5a2a78dd3372c3eba05c56b325c96,3d41204b1e9c664522378aa87f6359809137464d8693f339bb080d14d9c77140,60df0a7db0688df4967c306e4e36304a0f68d000d96b9af922caff79c7ab1fa0,10dfdb81f8d4e94b6c79fe77873ee10c1c43c43b752debce9aaf7641d2402843,fd0b415d4995c8ff6b61d5f15fd84a08191887a08a37ecd0fc53bb9453bf23c6,2.274251125752926,0.7786818551668023,0.8763222131814483,0.8974776240846216
scratch_4N_sixdist_s23_f25_plain_sgd_m09_lr0.003,scratch,4N,sixdist,23,25,plain,sgd_m09_lr0.003,sgd,0.003,0.9,300,0.5527561902999878,,0.38525390625,1.1533476114273071,da073a7ae8a2a038327266a1ed49342eff346b70e48b86a3cf91fe96c8c94d0e,1bc0e4f626b5f870cb4499fd7b2a28e0e5b604ca7ea44b37a9a864cbd02777e1,db51c4321320a444cdc8ce6e107a1f99693e5fad754c0423c1078902991b4ed4,,,,d8c35d2b7acddb4f44b5ca0e2cb6020e27c06bc9ddc9dd93a8a97d680c2c9ea1,1b9ee37f9c8057fa8c0afc721ea672150328c879d4f1306535b67f742e9d3109,1597,0,0,3645,1093500,300,ae12d7d2443203214d1a1b6e6c0a259704d5a2a78dd3372c3eba05c56b325c96,3d41204b1e9c664522378aa87f6359809137464d8693f339bb080d14d9c77140,60df0a7db0688df4967c306e4e36304a0f68d000d96b9af922caff79c7ab1fa0,10dfdb81f8d4e94b6c79fe77873ee10c1c43c43b752debce9aaf7641d2402843,fd0b415d4995c8ff6b61d5f15fd84a08191887a08a37ecd0fc53bb9453bf23c6,0.8336870968341827,0.030919446704637917,0.3051261187957689,0.7127746135069162
scratch_4N_sixdist_s23_f25_plain_sgd_m09_lr0.01,scratch,4N,sixdist,23,25,plain,sgd_m09_lr0.01,sgd,0.01,0.9,300,0.16802097856998444,,0.03662109375,0.3274644613265991,da073a7ae8a2a038327266a1ed49342eff346b70e48b86a3cf91fe96c8c94d0e,1bc0e4f626b5f870cb4499fd7b2a28e0e5b604ca7ea44b37a9a864cbd02777e1,e82088473c8f47c517275dcc65a07184ce5b8116a35d6238bda0ee9379ed9bea,,,,14aff1d35cd073f5e110df1be80430acf07e1ccdfebf6c953dd3b743f7b269bc,1b9ee37f9c8057fa8c0afc721ea672150328c879d4f1306535b67f742e9d3109,1597,0,0,3645,1093500,300,ae12d7d2443203214d1a1b6e6c0a259704d5a2a78dd3372c3eba05c56b325c96,3d41204b1e9c664522378aa87f6359809137464d8693f339bb080d14d9c77140,60df0a7db0688df4967c306e4e36304a0f68d000d96b9af922caff79c7ab1fa0,10dfdb81f8d4e94b6c79fe77873ee10c1c43c43b752debce9aaf7641d2402843,fd0b415d4995c8ff6b61d5f15fd84a08191887a08a37ecd0fc53bb9453bf23c6,0.7842887416481972,0.6419853539462979,0.7697314890154597,0.8689991863303499
scratch_4N_sixdist_s47_f0_plain_adam_lr0.0005_steps600,scratch,4N,sixdist,47,0,plain,adam_lr0.0005_steps600,adam,0.0005,,600,0.2775629460811615,,0.0,0.006458960939198732,81bdc2436d4378cf145aaf4f4bb4a560c6960cfdd4261ba2925ded420dd05485,2192aa9c50b4703e2befacdb7d57b1f8324a81de5d84b983837ca82003f4a7d5,77954183c3fb349530f4e0736cb5d84362666bf498c6965ba4ad4012c2fbf562,,,,03981ecf67d69ac7574bcb95fc8990203603ef7b796608e741dc9aad711205b9,7ef825ff320ce9d409a9d284b834209a69706e09b8c0d2c91f91abf3d1bbb787,0,0,0,2048,1228800,600,ae12d7d2443203214d1a1b6e6c0a259704d5a2a78dd3372c3eba05c56b325c96,3d41204b1e9c664522378aa87f6359809137464d8693f339bb080d14d9c77140,60df0a7db0688df4967c306e4e36304a0f68d000d96b9af922caff79c7ab1fa0,10dfdb81f8d4e94b6c79fe77873ee10c1c43c43b752debce9aaf7641d2402843,fd0b415d4995c8ff6b61d5f15fd84a08191887a08a37ecd0fc53bb9453bf23c6,1.2482597455382347,0.49308380797396256,0.8364524003254679,0.6533767290480065
